motion_energy_first_person,motion_energy_second_person,frames
5043.986872429306,2672.1880132120473,1099
4843.237373392573,2909.882293758897,1100
5603.950417037691,3332.6063523924277,1101
5737.352542793209,3480.5563294038675,1102
4885.749833538421,3227.1209753201642,1103
4910.177290942542,2662.5155303041215,1104
4759.984816985991,2726.8338384227804,1105
4714.1422694999865,2715.843758473046,1106
4755.897402689731,2765.5188635040595,1107
4977.247765811308,2720.3490057526033,1108
4108.135076228092,2527.5388681390464,1109
2244.1812809048047,2741.0176987998334,1110
3492.2718655301396,2655.7988807024017,1111
4402.2231892360915,2735.306531788631,1112
4902.773515373816,3372.9835446684783,1113
4904.754482139882,3588.4743348155,1114
5043.495848209961,2898.8289284123516,1115
5745.170140815366,3252.323602540928,1116
4534.553816192166,3226.172039006491,1117
3587.239166043852,3370.8854923995227,1118
3771.8085860462575,3317.233952956869,1119
4268.039892889646,3454.4101179096647,1120
4198.742407662063,2783.5597685715675,1121
2671.279712173852,2663.1361575261967,1122
22.964576350966553,2903.6317541179847,1123
2250.195217142725,3481.3086791099613,1124
4952.703043799906,3193.6660296390196,1125
3079.552341761282,3642.871547934587,1126
1956.1435383362152,3481.745929060535,1127
1531.755137823449,3731.005246810574,1128
819.1880250186482,3118.810397445026,1129
1628.6795125084866,3240.311414359372,1130
1680.605774768843,3240.670384832884,1131
13.907581906132439,3386.051126693272,1132
10.11978346814271,3339.056023370368,1133
492.80074928605427,3452.456870912824,1134
494.12245663429684,3386.4513132386996,1135
1686.0268345652532,3709.699780246706,1136
664.0553867140076,3450.126561862804,1137
10.243294514739155,3446.2776810178043,1138
490.1745456765896,3570.050369361437,1139
490.95282625167016,3380.809234497521,1140
9.494648296263197,3427.3321925004184,1141
14.660542502435185,2970.4314333564835,1142
490.81545027858436,3540.1183575995906,1143
13.250062984778904,3026.017749163721,1144
8.100949553998182,3885.427875801705,1145
492.956743453855,3953.4608858125903,1146
501.3596166053595,3589.920657772948,1147
493.2907392499177,3244.489158274299,1148
489.1700313648461,3547.181759225489,1149
16.560709747407206,3332.965350051054,1150
13.75167660933972,2567.7516156310094,1151
11.5937051036555,3138.4775130769603,1152
4.9398610009258395,3212.3932002868796,1153
6.37416031297587,2705.159744406338,1154
1.8203464770200928,2517.1316510463057,1155
6.917449010567428,3613.915711005835,1156
15.148447183087937,3389.3274334835232,1157
10.085946682574333,3421.4350902296705,1158
15.290327588318382,3446.9921264538198,1159
16.611600591125917,3388.6643827909966,1160
15.3532039827743,3287.0273050120154,1161
17.913316307167005,3274.497773697422,1162
11.663941269163121,3366.5918271857695,1163
9.553211182402062,3249.87482075879,1164
484.2516930803987,3558.1044511263867,1165
492.868944550478,2899.658725156498,1166
10.708759867732828,2924.940071086045,1167
12.270265122187146,2210.0494516066706,1168
14.331306143369112,1081.9584068090217,1169
18.634511684663394,1772.7141903151391,1170
15.898230812537985,3074.7944244929236,1171
14.711466888016565,3292.829784697411,1172
12.909907347278079,3386.2534447626035,1173
7.971527288315567,3394.3941514344583,1174
495.73204135210494,3442.0715481764155,1175
752.1226403102918,3364.3178678843715,1176
492.8254504767487,3430.7063954887617,1177
756.7251100234658,2499.9036806911804,1178
11.906434609388592,2459.6759271954393,1179
6.318410250555357,3318.970789518947,1180
491.2915794747439,3599.323017138612,1181
267.4898593959032,3565.9163194370035,1182
10.086327096838234,146.0265341110197,1183
485.8113663155475,17.337315164191168,1184
22.570200710861908,1978.6826877298672,1185
8.021141099326492,2916.131643605383,1186
11.196816372883942,3331.6731635646324,1187
10.771644394248087,1273.6580658103396,1188
8.914032306844748,1408.361932350121,1189
9.93987254826641,1388.9640048678184,1190
5.4655520823617625,1238.1169221831994,1191
4.627435949002043,1553.8384001619386,1192
5.410744556929239,9.393579875071309,1193
5.396723949531538,16.692903448102587,1194
1.829871273132355,7.7959782307827,1195
3.211248605692092,9.422190623025768,1196
1.7132099899091264,1131.8522525522517,1197
6.811915814952269,1667.0611176342265,1198
4.723139951074631,7.038412890299601,1199
4.698666670119785,8.546246774418382,1200
1.6879447866862893,7.866586671009879,1201
9.840179052145237,14.43678344457856,1202
7.758802517897448,9.258743072808546,1203
6.1859855389213205,5.374361006129992,1204
5.3699084590879576,7.8204962217556275,1205
3.28953484214146,14.470504659419891,1206
8.342942519951272,6.465668762907353,1207
3.2584090154518806,6.983225932855187,1208
7.79284936993152,9.965013504131065,1209
9.96591117341468,12.326145305447785,1210
10.511224337228299,12.323150947492781,1211
1.825997843298102,3.3938712164940803,1212
4.679989274012888,15.10736478062968,1213
7.732233783379279,12.23823134036165,1214
4.717276259144686,7.720163824326978,1215
9.884823685372394,7.003751288764883,1216
485.8622494251437,9.334359725525019,1217
496.1148451246869,10.6824492510188,1218
5.1761296241366095,13.543912677096728,1219
4.665794556091139,10.87815335712295,1220
6.253431174116743,9.285838200409113,1221
490.72213230130995,7.8496766378635305,1222
486.45403981505007,13.549358620660055,1223
486.48613655980967,8.408427219270596,1224
485.33315620466436,9.931161416075003,1225
483.75054141787035,8.037440583994876,1226
485.29606966490576,12.507064237287297,1227
488.3042489562594,10.041637722276626,1228
1.7100392957667256,17.543029761313353,1229
3.2243832805357813,17.440900193526826,1230
7.715347622769958,15.912464919685265,1231
8.100848718526874,9.37515841320808,1232
6.099574857711372,14.481413212439945,1233
1.6277351926990347,6.324367424758337,1234
489.00621359973786,8.494590497085367,1235
487.57496864364333,7.789575402041924,1236
491.8487455163094,14.430435680997668,1237
6.107551086924031,16.358589821070286,1238
489.6506055744185,19.29555597670231,1239
489.12787604111026,19.99429050892807,1240
9.905848955600474,8.354359500022838,1241
7.395437034969201,10.940524858343444,1242
9.62847680941827,8.43250135416868,1243
9.150817248253011,10.600416589285096,1244
4.717576307304037,11.980388349416671,1245
3.15773019432939,9.317245167073013,1246
6.736187087110323,12.95235628290776,1247
4.555958981082292,7.782653544681517,1248
9.090966227740388,10.03685568310531,1249
9.8399264227766,4.910873032869285,1250
6.11634107658777,9.933520734404375,1251
6.227083952371213,12.30483211175542,1252
268.61047241913474,9.302910004040085,1253
7.623825223443331,19.520715764957842,1254
6.129583504633043,8.558487551565973,1255
2834.3147470997706,15.37564110771051,1256
3250.588101606721,10.412635686174387,1257
3219.7612676249446,10.570363668199704,1258
639.9658724081106,10.571985152964823,1259
4.600429749074047,14.187527319685431,1260
270.12109532366526,12.22876646127449,1261
7.655635258072588,12.8888133124299,1262
6.1572548595592185,13.064398982978105,1263
7.5780602441620095,8.575301662347877,1264
9.193178889730149,13.001642475480999,1265
6.159522253637887,15.724921261874758,1266
3.1247502546556194,23.008134018115122,1267
3.113643291660336,19.66312398678058,1268
1.6083577205595798,16.08768403247373,1269
6.094004792805548,11.875987006323491,1270
2437.8176615045095,16.76326814543641,1271
3136.16234244395,6.9737787041741885,1272
3140.607722189362,7.927227247795674,1273
3243.83168108363,13.621106896642937,1274
1586.6912127145004,15.154654784314085,1275
490.66003521439507,10.923913759160968,1276
3.163290820673782,9.432712841000678,1277
3.1437508266780836,17.366489763148763,1278
9.187974803118676,14.588231548352613,1279
3.2540734440261403,30.138794491741766,1280
6.875318559958854,7.8621809178747775,1281
7.720128802745068,15.258890342218294,1282
487.50520839987126,16.182989877403053,1283
8.330575415859945,12.633747904145132,1284
5.228354139246213,24.378200385233495,1285
488.09016433250815,13.62900175983791,1286
4.682484440275254,11.484001923117216,1287
0.15217066269848112,8.52998776610138,1288
1.6635860581476287,13.685767205346963,1289
4.703510519301175,9.322471699925748,1290
4.704636218140555,6.939405413311119,1291
3.2033196842480023,5.423045768839271,1292
6.863709730322525,11.392409537167024,1293
4.606741531628798,9.384111249144706,1294
497.33021117691794,6.23059761883195,1295
1562.3937829388722,6.301649647404093,1296
3191.179736954401,9.968689358054299,1297
3682.1967060311163,6.29991828370127,1298
2628.436435110271,6.214048785073538,1299
3180.621177133208,6.416129714548299,1300
3652.163101365254,4.882909128773689,1301
2755.0620976222485,7.81439972639677,1302
3191.5587590869172,4.973022558682974,1303
2930.098268076581,3.4325295130158127,1304
3208.779692649347,9.370944416665699,1305
3123.226412537682,10.008586600793027,1306
2777.271912811942,8.482630881657466,1307
3257.3301010654586,10.562824465820091,1308
3259.895338106693,8.40874553831813,1309
3258.070073165563,7.819420473606243,1310
3019.039013689378,6.950925816268963,1311
3018.2807968190077,8.339217071173604,1312
3260.5429012549844,3.912725989274825,1313
3003.4604369899084,6.209148536653068,1314
3036.9793474808494,11.342406022295727,1315
3198.68165768039,5.4209574227487884,1316
3163.497300805468,1765.4766391662822,1317
3065.487820089587,2625.324932051485,1318
3131.7005071118992,2712.7472841368626,1319
3137.3398548997775,542.8982902397901,1320
3240.623209290741,9.902765910728627,1321
3132.639085031616,3.190916157881368,1322
3189.6336128775993,9.26094715080441,1323
3191.7009801121167,7.609012909569121,1324
3104.131281383606,9.153326000524576,1325
3181.279212673416,1.7885818059493281,1326
3174.729860644728,3.85060460357359,1327
3236.884148322024,11.291565156099523,1328
3188.4849453232555,7.724060866448889,1329
2935.42730272106,4.847003095329841,1330
3211.7406114137925,6.342056209698585,1331
3130.2267938137456,2131.506752123668,1332
2780.7729095715636,2669.1442630442175,1333
3264.144044944441,2850.501525323576,1334
3262.1866056962836,2554.685840492652,1335
3260.692861969402,3.191814084690851,1336
3013.294320014443,6.250690466726447,1337
3015.5184898772286,5.360232962987908,1338
3262.255642419222,8.378470778090286,1339
3001.181531003556,4.812429676334001,1340
3039.6700441478133,1.6996377103215865,1341
3196.7177549601106,7.736413660581733,1342
555.7045026372265,6.256609039048286,1343
2621.915829529489,6.239219473465453,1344
3077.176356525384,11.455703349392543,1345
3136.0959553149482,4.790572219643002,1346
3618.6499777093254,9.752157419595953,1347
3238.2725250258172,10.746382501270665,1348
3138.246929419987,12.827779514701124,1349
3191.485886034228,12.813982638663791,1350
3197.3470713339557,4.6918802742526164,1351
2624.1782229526157,9.275661895959072,1352
3181.7811694788807,15.729813060554227,1353
3170.628078154752,14.172792582731208,1354
3718.6664981383683,18.148080676065064,1355
2712.723409507739,50.687318135225794,1356
3418.95279941424,2854.5001638603344,1357
2732.4399886712745,2548.34631215621,1358
3135.3035626291557,2583.4946974865725,1359
3265.966434853622,2726.4616546613174,1360
2287.797357141378,2657.203399002791,1361
1.6708888785766813,2553.928139070374,1362
486.18865512976487,2589.1711766135572,1363
487.6889893304101,2809.678550584198,1364
13.580993664910618,2620.6939072606756,1365
13.266887864118273,2566.549894038411,1366
8.86687712727692,2620.5659400542127,1367
9.185191419043498,2615.1930101813477,1368
500.8801766768586,2677.58254053403,1369
3268.4107105024923,2646.7885726039244,1370
3269.6912327447203,2621.8031387929427,1371
3024.2069037789697,2660.4962703442393,1372
3022.7611098929883,2575.234172934783,1373
18.688025110717668,2662.692363565923,1374
14.337207282303458,2636.845586154536,1375
486.7774692913049,2730.8419497270775,1376
493.3368087909448,2676.0871512945614,1377
12.938742946871589,2686.682481063016,1378
11.40427762308908,2874.685577753656,1379
3261.920300059071,2597.295932315121,1380
3004.5453489566958,2888.6393993228335,1381
265.6103565643221,2576.2750504821656,1382
10.828256686352605,2612.1477383370798,1383
275.8495622727225,2755.755001164066,1384
6.792555007961566,2679.1057013284485,1385
6.243105620203705,2572.3478156364586,1386
491.244681282689,2616.4383880471473,1387
1.7676890194372348,2830.9932927165414,1388
491.91735792209676,2646.3977294763595,1389
6.883866104453715,2590.039426823388,1390
9.340842643709378,2648.499707285542,1391
272.5893880885867,2635.0488502006783,1392
7.677403448685583,2710.629433137024,1393
4.59578900605091,2646.1007513222744,1394
1.6827430719864231,2600.7340082178953,1395
499.7769665215617,2631.6289917426916,1396
3.2934278013701945,2540.1766987924375,1397
488.2492424549426,2625.039528153523,1398
489.7913064490372,2616.3857406355305,1399
506.2030975194901,767.1863203094119,1400
3.837888600881546,1992.0729379552042,1401
3.8708902808650287,2651.0427085427227,1402
9.195643826771631,2643.810273131144,1403
6.251692309646789,2840.3676537040383,1404
500.35493727252276,2570.047369503033,1405
502.02392770427593,2871.8483229593885,1406
9.908985595116043,2536.7452743501303,1407
6.253607572071975,2581.5969512220267,1408
6.037316103327509,2671.8630085733917,1409
6.326731403563617,2652.2876993287655,1410
6.873217795109053,2533.678010575214,1411
2.3433388447412384,2592.1498153693233,1412
3.1192813747496864,2813.7442978067206,1413
3.7494691142551013,2624.5858415557414,1414
3.2150353071101687,2576.3907935695324,1415
5.28944231689624,2622.9502203978004,1416
6.221712068358183,1370.5091106470977,1417
1.7386348249289918,17.833117233840387,1418
3.973151370884598,22.278225083566685,1419
7.724028891895283,23.59789811350066,1420
7.4324668108665675,25.701595294898397,1421
4.703318135835353,22.127109350560254,1422
3.219347441194989,19.27370560045664,1423
4.758732808993333,25.508409697875155,1424
4.68737199338871,1267.5731128224606,1425
8.177910114224426,2705.0032044904137,1426
9.938350640588952,2680.7034283571525,1427
9.1531115295423,2652.985749024648,1428
2809.8362717496707,1067.2152048199114,1429
3460.6748277297706,25.522640817135912,1430
3461.205379884702,26.223597662755164,1431
3491.4065636882733,28.99321229692319,1432
3508.409455216029,32.68433227122807,1433
3547.750520209547,26.654508342567073,1434
5130.67269529746,1635.7932540216173,1435
5138.61503093621,2609.808879461181,1436
3255.129222552267,967.2765046927566,1437
3742.2084454682745,34.95342069482383,1438
3982.888767759509,42.65277293245045,1439
3766.7436858497244,37.659744295068435,1440
4398.143801380777,35.26951493680864,1441
3484.1193225112015,31.748203188798826,1442
3507.791374094298,25.07742515329906,1443
3540.9887505085476,28.29984584095344,1444
3381.0676467202607,52.43441537783916,1445
1333.5234624560949,28.797069134597233,1446
3347.5994585029894,28.71405142436759,1447
3415.221454856446,25.735565426093622,1448
3610.409224423297,35.36630426531191,1449
3932.6328756437674,32.04388171101773,1450
3738.3869095783903,215.80712385272196,1451
4414.976212090288,32.66991777126904,1452
4167.7328242345175,31.143762278583708,1453
3985.090287311039,25.784674644033597,1454
2437.38154846645,206.3842307223439,1455
4186.5563195430095,34.18216704033144,1456
2206.612102037908,24.15335612928563,1457
2145.978370915157,26.484439050709966,1458
2271.971704284511,35.13710069505726,1459
2058.6442037083966,202.6479196945948,1460
4539.9215159618625,196.50760271957319,1461
4889.542941657839,40.36962516678005,1462
4949.85678075528,34.14108410892932,1463
4957.253052169975,29.702521353498273,1464
4907.594071832644,39.78083730234162,1465
4986.60599951173,30.388532877032453,1466
4608.381109280669,32.76283612226236,1467
3210.681711828273,36.96548713373916,1468
3134.1135340641567,35.85220710906621,1469
2775.3121413400995,51.738588900244764,1470
3265.0509857246757,44.500495028562156,1471
3263.6602900148487,43.88204147107465,1472
3264.412074279882,43.88611880332222,1473
3011.3408486153494,57.22989819683413,1474
3021.925593228408,48.88068299042091,1475
3267.61703104649,54.704185935598105,1476
3006.3823910780884,50.25843047428781,1477
3037.4177860605273,55.40693430842117,1478
486.6023661048426,41.326546438421225,1479
6.92372261868471,61.86066035343657,1480
4.700597280076571,65.7156056693073,1481
4.717183893257782,53.18953296976555,1482
2716.3205333900255,68.10565963393024,1483
551.3428580419887,1214.8800557641111,1484
4.649964943297695,3343.1642983731717,1485
2618.021301514726,3606.663099546396,1486
647.4627656736814,3565.846726214075,1487
4.725116388083249,3930.5542197498107,1488
264.2632996681399,3787.7067869655916,1489
6.13196453882955,4324.815753078008,1490
6.153274915589849,3334.6375498825505,1491
8.181589845861962,3338.9555137245065,1492
8.187787970426056,4025.3759059901113,1493
5.32024992463772,3853.9401917556997,1494
4.697820126175595,3539.424227011231,1495
270.79621079066214,3890.32149567311,1496
9.158063870353343,3333.8233923783046,1497
11.989382845445396,320.31555161866834,1498
5.969335278375858,3453.7759197093237,1499
2129.6899632388336,3427.2590795861042,1500
3823.8202247614363,3127.8820740826786,1501
2424.952663794729,2742.0879918280293,1502
0.19266593753676495,3143.1779122651983,1503
1.6545610338085752,2489.6598518616615,1504
266.18944019002504,2915.449353749531,1505
3.1958722506651043,1716.8332405570584,1506
1624.1456104788838,2518.1522588082194,1507
2541.858009329711,1527.8850918178357,1508
1602.4211975207127,1033.1372081253855,1509
4288.555582671353,1418.0492325737303,1510
2729.617419974724,1158.813791458368,1511
3.7543598260444098,3245.95172834918,1512
265.08977075689177,3670.2403166961526,1513
6.7991116770982245,3833.680675834932,1514
1.6296224525946248,3308.0401287530062,1515
1413.4381484370633,3435.302535947993,1516
4347.4264157982925,3354.6202837889487,1517
4262.306641861595,2459.9745700571316,1518
3225.7082369295267,2415.6598384741933,1519
1128.9609122786871,2453.810430346447,1520
3344.6044020524805,2437.251384509178,1521
3740.849550744505,2487.208208026387,1522
2749.1031303064588,2484.4401082506956,1523
2018.7776127419215,2456.7218878831814,1524
4347.101303482427,2507.543288916506,1525
4260.895481833773,2417.333775495336,1526
4333.6257637093995,2488.5447031502963,1527
4321.886082579567,787.8630679489775,1528
3395.1800898951233,22.00225363883874,1529
612.7674136690783,18.946614379676102,1530
3.1337539720949774,16.946828728926977,1531
2090.9061831869726,1741.5824102048584,1532
3423.843273008719,694.645577172451,1533
1409.0645620072146,19.984277557798663,1534
3490.3066343940186,1890.4603011444487,1535
4.743931597215397,563.221382294376,1536
9.807242695796777,18.0447369816835,1537
6.2197926863861825,20.417460110044985,1538
386.5380722516823,14.173466532753087,1539
2791.085809550107,19.18821660370767,1540
2808.2329174110396,20.036557857517572,1541
3.1020156813697093,20.25618694080606,1542
3.153734799947914,23.967724115751793,1543
4.634788047138043,25.100853878540708,1544
4.6471062057396715,25.03266215036653,1545
5.988548972122385,21.97021892375913,1546
6.73235102821815,23.846238993094957,1547
7.484112397460068,15.718933474232076,1548
474.82934946820757,1277.8004648712893,1549
2789.6131330601593,2563.4605871236395,1550
484.35156964052754,1054.1139698941015,1551
485.90085083337715,23.600221586005638,1552
3.1812860303611874,23.7675126528046,1553
1.697598836102854,18.484818458897752,1554
3.193622137067809,11.70476957440433,1555
5.311850209473781,1681.072326402264,1556
3.1553644551113904,749.3650181045604,1557
3.095703664415133,1692.966559251132,1558
1050.1597305798853,2539.2519996446194,1559
3322.185538333523,829.3981366097757,1560
4320.89414647784,19.716786627353713,1561
3397.586578150526,10.22223947410131,1562
485.8180764920338,21.614664365529617,1563
486.46650421923204,110.5307595400293,1564
2.3445797725137627,2362.8301608151464,1565
3.811227442714939,2444.6410308088084,1566
6.8107063664661425,2495.439896058062,1567
6.801429402922526,403.4496109042184,1568
995.6741275738992,2755.850760379889,1569
4349.409445859222,2704.994249819065,1570
3804.6075249029727,2653.5881087895505,1571
2882.977744440484,684.6333231714598,1572
4.63205183792603,2247.1759126353613,1573
451.3465071985627,2458.9779020537253,1574
3799.4219070054983,2497.701186002145,1575
4339.980765291827,2583.9671056814227,1576
4083.6182850995356,2596.6949942794854,1577
3210.406090365782,22.46517293130204,1578
597.3686496740306,176.8037162101188,1579
3087.5234806572803,8.538189986638674,1580
922.4743218486487,2603.91341692915,1581
3804.821394691831,57.6205758823162,1582
3493.322984799268,2396.824123877708,1583
595.7063440404096,16.061953193744973,1584
3826.783479919962,16.053882800037826,1585
4287.549974617925,15.953727349172055,1586
487.5271298517242,227.89583027327228,1587
4289.707541224121,2719.862399245636,1588
3936.8664819712535,2604.581689897736,1589
4420.79655622096,9.256093103702304,1590
4424.093807709763,9.891326811198066,1591
4419.268215639149,13.884502517645336,1592
1096.9152288851328,7.820740768899132,1593
3555.4120040122243,6.315681518630198,1594
4170.689162117433,6.32627179939083,1595
4157.611540651597,10.726477911731674,1596
3716.230529250364,10.875994818209357,1597
4837.04648977329,2612.853502394314,1598
4330.055038860245,169.5479210037424,1599
3748.486793402168,7.840646970579222,1600
1939.9614415756148,7.891059850289972,1601
1877.340413906039,6.9990815226137695,1602
3400.134898427162,8.510200560091246,1603
1754.4836780682974,6.280677236617907,1604
1608.9943683900428,7.954373272240501,1605
1655.4679873671441,9.439689604995229,1606
1672.1251199920407,7.038092339862252,1607
1596.7353134687576,2462.4576836690235,1608
7.693662312304488,2612.0205191511445,1609
1900.0938870714124,2602.2367721489527,1610
1374.400680975201,8.317919188532821,1611
2156.901937366169,3.246895004398312,1612
1111.5014330668446,9.23950804945698,1613
1.6106773162688295,15.163800654712619,1614
3.146229267010642,13.687878941814807,1615
3.1909429979531096,13.914094060829843,1616
2405.679006219358,6.9174317141781945,1617
866.501006660661,2500.4455385640613,1618
9.10820856425746,2608.2625569963034,1619
6.127138118698913,2559.1937719743746,1620
2650.231552089784,20.906700196826126,1621
2722.7941803157278,174.86257114113184,1622
3675.2878506761335,2604.0380533543184,1623
2723.080492871855,2495.1997777599186,1624
3189.058640771431,2653.693457700962,1625
3797.6682913916648,2352.930441666616,1626
3.1103807723240084,259.58051530776805,1627
49.279562202807135,2511.279197446196,1628
3999.7526517140477,49.043931915867226,1629
2791.100816259746,2600.936792121284,1630
3697.269576060674,2404.470550623479,1631
3299.5698532042593,260.84754718660145,1632
2693.686182043135,2506.8062076345695,1633
647.6808884647671,2285.807626532067,1634
2873.1620798090275,499.28446174078357,1635
3251.6525143207396,2510.902175511586,1636
3254.6327619235176,2497.7137769420633,1637
3791.988515472307,2553.4322066152586,1638
2740.259730239783,2540.055393419631,1639
3787.2197761960924,1965.3424657817727,1640
2419.012659296177,872.9541419444729,1641
11.962537383862433,2539.06406693136,1642
8.311440002645849,2463.47824831868,1643
3.132372638287507,2530.642943284788,1644
14.33102202816862,2540.4758113720586,1645
488.14892233256927,2567.9764242213314,1646
2350.746048122336,2549.2942207954434,1647
4288.085893036257,1337.804947843511,1648
1705.110522461805,1268.3924193549208,1649
3.1418645256807545,2654.363762710117,1650
2215.560327392368,1449.5217536942528,1651
2208.979959580986,1191.4613753133615,1652
840.3185303971012,1577.429916496366,1653
837.3878736550829,1093.5913956368,1654
0.15225253465027885,1671.153366531896,1655
1.6678427502968571,6.334107996044703,1656
6.693009978115912,1000.7589156849709,1657
4.580976417969621,1763.4431133626476,1658
6.098873122189134,974.8656700389284,1659
485.1947796063715,1794.0973591819138,1660
3.1136279625353676,12.257333503841569,1661
12.584415201074393,9.216999685585956,1662
2085.2087338380643,13.131142908560046,1663
2328.379358727885,877.9325602620388,1664
3.0746866151164967,1886.7227948895852,1665
3.0822089148794416,13.842969781834132,1666
2024.1618358207882,6.39077808831436,1667
2397.2415249069313,810.6140047083584,1668
1.5542988255489731,2673.7744467301313,1669
1.574229408842839,2658.750116557778,1670
2.379242303619011,2717.035094085067,1671
4.60811134657447,2704.9007850431553,1672
3.1667157279513876,2734.147855295807,1673
1959.4395325641017,2283.7593640046925,1674
3070.80655047188,13.920353486807574,1675
797.8828226946813,440.5206212663959,1676
3799.797565792418,2558.2264700542464,1677
2460.518463538003,2718.5270176237336,1678
6.130557906648179,2599.6117458426393,1679
1.5944763722785271,2604.2839517134103,1680
1804.692959150872,2617.996040652105,1681
2617.214937564523,333.0904483695941,1682
1722.5544790811707,2315.2533604621044,1683
2698.138142946641,2669.304091526497,1684
3.127895436816745,2705.278567654472,1685
484.5532678963067,2382.441814273898,1686
486.63907401958465,2710.4296898982284,1687
1630.1009948001229,2742.8132705835997,1688
3905.9480649326138,2463.901125377754,1689
2810.937583883414,1398.8087099582576,1690
2022.3907256416064,20.75647113126253,1691
3598.9875329538827,27.057286074109474,1692
3208.493694289773,23.720063200733424,1693
3.1165706704750322,14.642267111347408,1694
612.8035936319153,11.73119839640625,1695
4282.9275051774885,1545.1102390019207,1696
3797.816903252287,2764.239655090636,1697
4409.946968583792,932.9516769853315,1698
3927.53521682737,14.687373630061108,1699
4894.9150122987885,1879.482659885758,1700
4412.2454384510065,910.8841804448354,1701
618.7853729906458,15.527956512418264,1702
489.55549331919053,17.79305117308293,1703
489.0729574076057,11.6406431562489,1704
4032.964906370895,27.60047350103924,1705
1346.8413942476516,22.558233321825178,1706
3305.9095898102573,12.272143603121862,1707
1112.82515465598,16.678728982788787,1708
614.2859668083556,12.215814309247511,1709
2147.3158024718728,14.569835143937198,1710
3919.181174264456,15.271797664584934,1711
2971.6716094842004,1911.5616526173667,1712
3672.0204729053876,873.2842269268508,1713
3206.109918807744,12.859653411985338,1714
134.4916938871467,16.407152692232618,1715
2646.5671470365314,2243.57550361243,1716
4150.80435067789,522.3759658504165,1717
3327.1949361994602,19.88481138088637,1718
3535.589711661219,18.40853614490545,1719
3275.0347641001313,6.417781325486713,1720
1706.072513198601,8.524925310102772,1721
1530.2617680965686,14.113517223556515,1722
3297.8796322251605,2262.8141402534757,1723
3286.544338241689,362.6573959515016,1724
2154.628922886324,2258.9223190986822,1725
3178.7024003928036,2581.502502348679,1726
3169.8053757016505,525.6255670840457,1727
3239.8407255543366,21.958161476027925,1728
3193.2529995257096,12.39657746789303,1729
2933.9044196422874,2287.8761628297216,1730
3692.5298440035076,464.08329631978046,1731
2648.787086969329,2408.233699951485,1732
2768.2072786419944,334.3234508365643,1733
486.98137368020406,15.096992003503996,1734
500.1556369107821,12.54950933735121,1735
3264.5406474976394,15.206694667824154,1736
2769.1635467132337,2556.3945826116023,1737
500.2666918406277,2579.3650083313246,1738
3260.263384429066,223.66263996139912,1739
3014.2777721936914,2639.9086218213693,1740
3013.3379133336375,2320.4556012477183,1741
3263.052197094875,14.636671108572353,1742
2998.6212674865787,499.7925963288747,1743
3028.9959254269365,2422.7705171858242,1744
3198.054833051216,2465.342968032124,1745
3171.535316263792,2455.8706806055825,1746
3074.1209907249295,2512.7529781363883,1747
3131.2412537034306,2508.0854444355923,1748
3620.7212893214078,1942.7109740712322,1749
3236.17764358502,17.555394356595755,1750
2658.2931453665587,12.985134411291202,1751
3191.5552599556186,874.705194445458,1752
3191.2225668477804,1870.9482207481628,1753
3586.13886307484,982.7398516057975,1754
3180.0670086567625,1768.6669665895233,1755
2686.5339345263947,176.82332314924034,1756
3235.3841246548172,983.367099016597,1757
3189.8709397509,2619.7512079282333,1758
2931.781872501889,2671.2181625175313,1759
3695.300526063065,2637.400839450345,1760
2646.2382619549758,2634.5542253677454,1761
4211.380787719354,2106.366936778176,1762
4694.823863611455,580.6547078289026,1763
4446.2576036049995,2665.293216679409,1764
3010.506136455683,2715.372642444562,1765
2997.4161741381417,2661.518483365769,1766
3034.7339406473534,2514.854140545479,1767
2716.6768182350033,2677.5915728154323,1768
3167.9448704444626,1678.0475188542168,1769
3066.984819087737,894.8111350737115,1770
3130.4026122172254,2561.494277766672,1771
3622.6036042000123,2575.473662574348,1772
3089.858686021676,2147.318473395072,1773
4956.581315146784,2408.917976569984,1774
4658.254165911713,2548.5075335563283,1775
3428.702651311526,2407.0712899347855,1776
4990.291067603549,2448.4581721360487,1777
4607.782113662687,2612.5149301372685,1778
4644.088338602664,2468.9615767138525,1779
3597.3476439931906,2405.5695509150137,1780
4690.691914012696,1329.24390331409,1781
4443.6098494549815,9.350174763652197,1782
4182.864565855768,1149.3714872311057,1783
4000.2369740881645,2449.8374134906903,1784
4159.956937426441,1215.9483060668274,1785
3926.6921642752814,1294.1170603402306,1786
4049.761671512109,2488.9015919751596,1787
3621.206759191612,2461.1031518332447,1788
3501.876639024516,2514.1969223067604,1789
3985.1355745745345,2427.406843822443,1790
3942.2407481522805,2490.0700264945767,1791
3847.185325291136,2492.9581046632484,1792
3191.9725326162406,2529.373481840046,1793
2929.612328767112,2513.459607898497,1794
2727.0727077882693,2535.0335557810713,1795
3132.2628972841694,2724.8283846850904,1796
4210.71473230499,2440.86484006951,1797
4209.273045148303,2749.808311612808,1798
3961.2124747973025,2418.917502558864,1799
3698.618160059046,2457.9008651608597,1800
4041.019085360816,2548.441013359201,1801
4896.713145031218,2559.634913261615,1802
4893.226234219808,2420.44279616655,1803
4928.189997650961,2463.08071346404,1804
4650.02531463573,2621.992296127029,1805
1294.5806525875548,2475.057507623242,1806
1334.7567155861761,2651.111081031515,1807
4256.36206678716,3336.4562763839435,1808
4329.295299173899,3358.6896036429716,1809
